subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Voters,4/23/2018,10/24/2017,10/28/2017,Ipsos,A-,1467,rv,.1307897,0,38.9,34,43.36941,38.10081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50400,79503,10/29/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,10/25/2017,10/29/2017,Ipsos,A-,1469,rv,.1313024,0,40.3,33.3,44.76941,37.40081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50399,79502,10/30/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,10/26/2017,10/30/2017,Morning Consult,"",1990,rv,.3570011,0,43,38,47.34788,38.92483,"","",https://morningconsult.com/wp-content/uploads/2017/10/171016_crosstabs_Politico_v1_AP.pdf,50405,79512,10/31/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,10/26/2017,10/30/2017,Ipsos,A-,1487,rv,.133286,0,41.8,33,46.26941,37.10081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50398,79501,10/31/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,10/27/2017,10/29/2017,Public Policy Polling,B+,572,rv,.8901876,0,50,40,48.56857,39.69301,"","",https://www.publicpolicypolling.com/wp-content/uploads/2017/10/PPP_Release_National_103117.pdf,50396,79491,10/30/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,10/27/2017,10/31/2017,Ipsos,A-,1525,rv,.13712,0,43.3,33.9,47.76941,38.00082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50415,79541,11/1/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,10/29/2017,10/31/2017,YouGov,B,1278,rv,.5206072,0,39,36,44.13651,39.20626,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4eegg8ofj2/econTabReport.pdf,50404,79513,11/1/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,10/28/2017,11/1/2017,Ipsos,A-,1354,rv,.1221627,0,44.6,33.3,49.06941,37.40081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50414,79539,11/2/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,10/29/2017,11/2/2017,Ipsos,A-,1614,rv,.1461442,0,47.3,32,51.76941,36.10081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50413,79537,11/3/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,10/29/2017,11/1/2017,ABC News/Washington Post,A+,492,lv,1.02521,0,48,46,46.32081,44.74805,"","",http://www.langerresearch.com/wp-content/uploads/1194a32018Midterms.pdf,50419,80329,11/2/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,10/30/2017,11/3/2017,Ipsos,A-,1561,rv,.1419136,0,46,32.9,50.46941,37.00082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50429,79560,11/4/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,10/31/2017,11/4/2017,Ipsos,A-,1508,rv,.1376857,0,45,32.5,49.46941,36.60081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50428,79559,11/5/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/1/2017,11/5/2017,Ipsos,A-,1452,rv,.13317,0,42.8,32.3,47.26941,36.40081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50427,79558,11/6/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/2/2017,11/6/2017,Morning Consult,"",1990,rv,.3478662,0,38,39,42.34788,39.92483,"","",https://morningconsult.com/wp-content/uploads/2017/11/171102_crosstabs_POLITICO_v1_AP.pdf,50438,79585,11/7/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/2/2017,11/6/2017,Ipsos,A-,1514,rv,.1394921,0,42.5,33.5,46.96941,37.60081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50426,79557,11/7/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/2/2017,11/5/2017,CNN/SSRS,"",910,rv,1.180543,0,51,40,48.15098,38.51556,"","",http://cdn.cnn.com/cnn/2017/images/11/07/rel11b_-_2018_and_taxes.pdf,50422,79571,11/6/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/3/2017,11/7/2017,Ipsos,A-,1272,rv,.1177174,0,42.4,33.9,46.86941,38.00082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50436,79582,11/8/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/5/2017,11/7/2017,YouGov,B,1329,rv,.5401943,0,40,33,45.13651,36.20626,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/k4rl5ynp42/econTabReport.pdf,50432,79569,11/8/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/4/2017,11/8/2017,Ipsos,A-,1297,rv,.1205049,0,42.4,34.7,46.86941,38.80082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50435,79581,11/9/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/5/2017,11/9/2017,Ipsos,A-,1317,rv,.1227921,0,42.3,34.5,46.76941,38.60081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50452,79610,11/10/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/6/2017,11/9/2017,Marist College,A,850,rv,1.393382,0,51,36,51.14094,36.3175,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us171106_HBO/Marist%20Poll_Nature%20of%20the%20Sample%20and%20Tables_November%202017.pdf#page=3,50455,79620,11/10/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/6/2017,11/10/2017,Ipsos,A-,1313,rv,.122798,0,44.3,33.4,48.76941,37.50082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50451,79609,11/11/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/7/2017,11/11/2017,Ipsos,A-,1264,rv,.1185192,0,44.6,32.3,49.06941,36.40081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50450,79608,11/12/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/9/2017,11/11/2017,Morning Consult,"",1993,rv,.3453568,0,44,36,48.34788,36.92483,"","",https://morningconsult.com/wp-content/uploads/2017/11/171104_crosstabs_POLITICO_v1_DK-1-1-1.pdf,50447,79624,11/12/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/8/2017,11/12/2017,Ipsos,A-,1224,rv,.1150187,0,43.3,33.2,47.76941,37.30082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50449,79607,11/13/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/7/2017,11/13/2017,Quinnipiac University,A-,1577,rv,1.694006,0,51,38,48.70473,37.78585,"","",https://poll.qu.edu/images/polling/us/us11142017_uqr553.pdf/,50454,79617,11/14/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/9/2017,11/13/2017,Ipsos,A-,1236,rv,.1163445,0,43,33,47.46941,37.10081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50448,79606,11/14/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/9/2017,11/12/2017,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,1.051108,0,49,41,49.30667,40.73938,"","",http://www.rasmussenreports.com/public_content/politics/general_politics/november_2017/voters_tilt_toward_democrat_control_of_house_senate,50492,79682,11/13/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/10/2017,11/14/2017,Ipsos,A-,1246,rv,.1174377,0,42.4,34.4,46.86941,38.50082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50482,79670,11/15/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/9/2017,11/14/2017,McLaughlin & Associates,C-,1000,lv,.7198046,0,46,40,47.92474,37.50409,"","",http://mclaughlinonline.com/2017/11/16/ma-national-survey-results-11-14-17/,50469,79637,11/15/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/12/2017,11/14/2017,YouGov,B,1277,rv,.518897,0,42,34,47.13651,37.20626,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pv5v29parb/econTabReport.pdf,50458,79623,11/15/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/11/2017,11/15/2017,Ipsos,A-,1283,rv,.1210338,0,42.7,34.6,47.16941,38.70081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50481,79669,11/16/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/12/2017,11/16/2017,Ipsos,A-,1338,rv,.1263094,0,42.7,35.3,47.16941,39.40081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50480,79668,11/17/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/13/2017,11/15/2017,Marist College,A,802,rv,1.294291,0,43,40,43.14094,40.3175,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us171112_PBS/NPR_PBS%20NewsHour_Marist%20Poll_Nature%20of%20the%20Sample%20and%20Tables_Civility%20and%20Politics_November%202017.pdf,50490,79680,11/16/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/13/2017,11/17/2017,Ipsos,A-,1358,rv,.1282818,0,42.3,34.9,46.76941,39.00082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50498,79701,11/18/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/14/2017,11/18/2017,Ipsos,A-,1277,rv,.1207143,0,41.9,35,46.36941,39.10081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50497,79700,11/19/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/15/2017,11/19/2017,Ipsos,A-,1268,rv,.119936,0,42.9,33.1,47.36941,37.20081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50496,79699,11/20/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/16/2017,11/19/2017,Morning Consult,"",2586,rv,.4519927,0,43,36,47.34788,36.92483,"","",https://morningconsult.com/wp-content/uploads/2017/11/171109_topline_Politico_v1_AP-2.pdf,50499,79694,11/20/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/16/2017,11/20/2017,Ipsos,A-,1246,rv,.1179166,0,42.3,32.9,46.76941,37.00082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50495,79698,11/21/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/17/2017,11/21/2017,Ipsos,A-,1179,rv,.1116002,0,41.1,33.1,45.56941,37.20081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50513,79724,11/22/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/19/2017,11/21/2017,YouGov,B,1333,rv,.5397399,0,42,33,47.13651,36.20626,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/g5yvmbyxrd/econTabReport.pdf,50501,79706,11/22/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/18/2017,11/22/2017,Ipsos,A-,1194,rv,.1130283,0,41.4,32.7,45.86941,36.80082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50512,79723,11/23/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/19/2017,11/23/2017,Ipsos,A-,1262,rv,.1194414,0,42,32,46.46941,36.10081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50511,79722,11/24/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/20/2017,11/24/2017,Ipsos,A-,1320,rv,.1248329,0,41.9,33.4,46.36941,37.50082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50560,79804,11/25/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/21/2017,11/25/2017,Ipsos,A-,1324,rv,.1250364,0,39.8,35,44.26941,39.10081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50558,79796,11/26/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/21/2017,11/25/2017,Morning Consult,"",1994,rv,.3603756,0,42,36,46.34788,36.92483,"","",https://morningconsult.com/wp-content/uploads/2017/11/171112_crosstabs_Politico_v1_AP.pdf,50555,79793,11/26/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/22/2017,11/26/2017,Ipsos,A-,1386,rv,.1306262,0,40.8,33.8,45.26941,37.90081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50557,79795,11/27/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/23/2017,11/27/2017,Ipsos,A-,1571,rv,.1476802,0,40.9,34.9,45.36941,39.00082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50556,79794,11/28/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/24/2017,11/28/2017,Ipsos,A-,1594,rv,.1494011,0,40.3,34.9,44.76941,39.00082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50610,79867,11/29/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/25/2017,11/29/2017,Ipsos,A-,1571,rv,.1468138,0,40.1,33.3,44.56941,37.40081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50609,79866,11/30/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/26/2017,11/28/2017,YouGov,B,1313,rv,.5312026,0,41,35,46.13651,38.20626,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8hs5rikuhd/econTabReport.pdf,50554,79791,11/29/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/26/2017,11/30/2017,Ipsos,A-,1567,rv,.1460171,0,41.3,33,45.76941,37.10081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50608,79865,12/1/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/27/2017,12/1/2017,Ipsos,A-,1560,rv,.1449517,0,41.1,34.3,45.56941,38.40081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50631,79905,12/2/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/28/2017,12/2/2017,Ipsos,A-,1359,rv,.1259239,0,41.2,34.2,45.66941,38.30082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50630,79904,12/3/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/29/2017,12/3/2017,Ipsos,A-,1303,rv,.1204018,0,40.9,35.9,45.36941,40.00082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50629,79903,12/4/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/29/2017,12/4/2017,Quinnipiac University,A-,1508,rv,1.330859,0,50,36,47.70473,35.78585,"","",https://poll.qu.edu/images/polling/us/us12052017_ufrt567.pdf/,50627,79893,12/5/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/1/2017,12/3/2017,Morning Consult,"",1997,rv,.3890032,0,40,38,44.34788,38.92483,"","",https://morningconsult.com/wp-content/uploads/2017/12/171117_crosstabs_POLITICO_v1_AP-1.pdf,50635,79916,12/4/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,11/30/2017,12/4/2017,Ipsos,A-,1276,rv,.1175853,0,41,37.1,45.46941,41.20081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50628,79902,12/5/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/1/2017,12/5/2017,Ipsos,A-,1258,rv,.1156095,0,40.7,36,45.16941,40.10081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50651,79942,12/6/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/2/2017,12/6/2017,Ipsos,A-,1247,rv,.1142801,0,41.2,34.4,45.66941,38.50082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50650,79941,12/7/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/3/2017,12/5/2017,YouGov,B,1337,rv,.5414104,0,42,36,47.13651,39.20626,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/jhdmzhxe6k/econTabReport.pdf,50636,79919,12/6/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/3/2017,12/7/2017,Ipsos,A-,1234,rv,.1127668,0,41.3,33.5,45.76941,37.60081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50649,79940,12/8/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/4/2017,12/7/2017,Marist College,A,1079,rv,1.774633,0,50,37,50.14094,37.3175,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us171204_KoC/Marist%20Poll%20National%20Nature%20of%20the%20Sample%20and%20Tables_December%202017.pdf#page=3,50655,79951,12/8/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/4/2017,12/8/2017,Ipsos,A-,1234,rv,.1124317,0,41.5,33.1,45.96941,37.20081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50663,79968,12/9/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/5/2017,12/9/2017,Ipsos,A-,1206,rv,.1095238,0,42.4,32.3,46.86941,36.40081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50662,79967,12/10/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/6/2017,12/10/2017,Ipsos,A-,1157,rv,.1047037,0,41.8,32.2,46.26941,36.30082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50661,79966,12/11/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/6/2017,12/11/2017,Quinnipiac University,A-,1211,rv,1.023397,0,49,37,46.70473,36.78585,"","",https://poll.qu.edu/images/polling/us/us12132017_upil22.pdf/,50658,79979,12/12/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/7/2017,12/11/2017,Ipsos,A-,1175,rv,.1058397,0,41,34.1,45.46941,38.20081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50660,79965,12/12/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/8/2017,12/12/2017,Ipsos,A-,1185,rv,.1062941,0,42.5,33.1,46.96941,37.20081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50697,80021,12/13/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/8/2017,12/11/2017,Morning Consult,"",1955,rv,.4215184,0,41,36,45.34788,36.92483,"","",https://www.politico.com/f/?id=00000160-4b8b-d2ac-a1f2-fbff7cee0001,50657,79981,12/12/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/9/2017,12/13/2017,Ipsos,A-,1513,rv,.1351791,0,42.4,32.5,46.86941,36.60081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50696,80020,12/14/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/10/2017,12/12/2017,YouGov,B,1328,rv,.5406506,0,44,36,49.13651,39.20626,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gptk5yjub1/econTabReport.pdf,50667,79980,12/13/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/10/2017,12/12/2017,Monmouth University,A+,702,rv,1.496971,0,51,36,50.09909,35.03151,"","",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_121317/,50666,79976,12/13/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/10/2017,12/14/2017,Ipsos,A-,1889,rv,.1681831,0,42.3,33.3,46.76941,37.40081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50695,80019,12/15/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/11/2017,12/12/2017,Public Policy Polling,B+,862,rv,1.282379,0,51,40,49.56857,39.69301,"","",https://www.publicpolicypolling.com/wp-content/uploads/2017/12/PPP_Release_National_121417.pdf,50689,80008,12/13/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/11/2017,12/15/2017,Ipsos,A-,2100,rv,.1864589,0,42.2,33.4,46.66941,37.50082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50714,80052,12/16/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/13/2017,12/15/2017,NBC News/Wall Street Journal,A-,736,rv,1.269194,0,50,39,49.03009,37.78244,"","",http://msnbcmedia.msn.com/i/MSNBC/Sections/17505%20NBCWSJ%20December%20Poll%20(12-17-17%20Release).pdf,50700,80028,12/16/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/12/2017,12/16/2017,Ipsos,A-,2188,rv,.1939187,0,43.2,31.8,47.66941,35.90081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50713,80051,12/17/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/13/2017,12/17/2017,Ipsos,A-,2204,rv,.1951867,0,43.3,32,47.76941,36.10081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50712,80050,12/18/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/13/2017,12/16/2017,OH Predictive Insights / MBQF,C+,1004,lv,1.088791,0,47.5,37.8,48.03614,37.62196,"","",http://createsend.com/t/i-00D7F4F3E193DB052540EF23F30FEDED,50719,80066,12/17/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/14/2017,12/18/2017,Ipsos,A-,2291,rv,.2029488,0,44.6,32.5,49.06941,36.60081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50711,80049,12/19/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/14/2017,12/17/2017,Public Opinion Strategies,B,800,rv,1.161038,0,49,37,48.98047,37.12954,"","",http://www.washingtonexaminer.com/republican-poll-shows-political-challenges-possible-benefits-of-passing-tax-bill/article/2643873,50705,80033,12/18/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/14/2017,12/17/2017,CNN/SSRS,"",898,rv,1.232971,0,56,38,53.15098,36.51556,"","",http://cdn.cnn.com/cnn/2017/images/12/20/rel12b.-.2018.pdf,50707,80059,12/18/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/13/2017,12/18/2017,Quinnipiac University,A-,1230,rv,1.073385,0,52,37,49.70473,36.78585,"","",https://poll.qu.edu/images/polling/us/us12192017_ut17754.pdf/,50708,80038,12/19/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/14/2017,12/18/2017,Morning Consult,"",1991,rv,.4737007,0,44,34,48.34788,34.92483,"","",https://morningconsult.com/wp-content/uploads/2017/12/171209_crosstabs_POLITICO_v1_AP-1.pdf,50710,80067,12/19/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/14/2017,12/18/2017,McLaughlin & Associates,C-,1000,lv,.68637,0,45,44,46.92474,41.50409,"","",http://mclaughlinonline.com/2017/12/20/december-national-survey-results/,50718,80064,12/19/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/15/2017,12/19/2017,Ipsos,A-,1937,rv,.1718289,0,46.1,31.7,50.56941,35.80082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50730,80079,12/20/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/16/2017,12/20/2017,Ipsos,A-,1793,rv,.1593799,0,46.8,32.3,51.26941,36.40081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50729,80078,12/21/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/17/2017,12/19/2017,YouGov,B,1280,rv,.5250535,0,44,35,49.13651,38.20626,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d4v1jp5sni/econTabReport.pdf,50717,80065,12/20/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/17/2017,12/21/2017,Ipsos,A-,1727,rv,.1539029,0,46.8,32.7,51.26941,36.80082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50728,80077,12/22/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/18/2017,12/22/2017,Ipsos,A-,1753,rv,.1566793,0,47.2,32,51.66941,36.10081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50735,80101,12/23/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/19/2017,12/23/2017,Ipsos,A-,1339,rv,.1200796,0,46.5,31,50.96941,35.10081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50734,80100,12/24/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/20/2017,12/24/2017,Ipsos,A-,1240,rv,.111577,0,45.1,31.1,49.56941,35.20081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50733,80099,12/25/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/21/2017,12/25/2017,Ipsos,A-,1208,rv,.1090529,0,46,30.8,50.46941,34.90081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50732,80098,12/26/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/22/2017,12/26/2017,Ipsos,A-,1218,rv,.1102919,0,45.7,30.7,50.16941,34.80082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50746,80118,12/27/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/24/2017,12/26/2017,YouGov,B,1236,rv,.5127833,0,44,36,49.13651,39.20626,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h41dwa7h84/econTabReport.pdf,50738,80110,12/27/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/23/2017,12/27/2017,Ipsos,A-,1212,rv,.1100619,0,45.1,30.3,49.56941,34.40081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50745,80117,12/28/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/24/2017,12/28/2017,Ipsos,A-,1252,rv,.1139982,0,44.8,31.4,49.26941,35.50081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50744,80116,12/29/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/25/2017,12/29/2017,Ipsos,A-,1517,rv,.1384801,0,45.3,33,49.76941,37.10081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50750,80131,12/30/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/26/2017,12/30/2017,Ipsos,A-,1558,rv,.1426269,0,44.7,32.9,49.16941,37.00082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50749,80130,12/31/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,12/27/2017,12/31/2017,Ipsos,A-,1506,rv,.2765613,0,43.3,34.6,47.76941,38.70081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50760,80152,1/1/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,12/29/2017,1/2/2018,Ipsos,A-,508,rv,.0470083,0,41,33.9,45.46941,38.00082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50759,80151,1/3/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,12/31/2017,1/2/2018,YouGov,B,1273,rv,.527526,0,42,36,47.13651,39.20626,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fzbo62v6dm/econTabReport.pdf,50752,80143,1/3/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,12/30/2017,1/3/2018,Ipsos,A-,786,rv,.0728066,0,39.6,35.2,44.06941,39.30082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50758,80150,1/4/2018,18:00:20 23 Apr 2018
